file	500	e97fd815e17b2c05af59e74dff8e86a7a4758699bf440f83508ff6601207cff6	-	./sessions/twda1/agents
file	500	b9e34f5a19049f490477578df6890a104eece6212ab71c7252599ba08a23f67e	-	./sessions/twda1/ask
file	500	3a238f619cef096f841b46154f733cf69c02ed692140f476d0d922a9920f1f79	-	./sessions/twda1/events-tail
file	444	95a330470df9c871d60ee25e540a2d55ccebdcd3b0bfd4cb2c439d09bce49b13	-	./sessions/twda1/events.jsonl
file	444	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	-	./sessions/twda1/events.jsonl.lock
file	500	b99c064fc6d6cedb48a4ac6506bc7eadb91eb78784976c7e8aa8b37a71c1ae34	-	./sessions/twda1/focus
file	500	19aaeae31baaeb7683213c5d796e00f0791d5c2ca575a66663e113d1970f811d	-	./sessions/twda1/goal
file	500	c4ae6dd3260d97d9531a7d5431cfd70448e784e926cc8fb97d168dffc706a949	-	./sessions/twda1/interrupt
file	500	605b50248415babdd61ef1da14e911486706906df3da00394f6cf41891f5e1a1	-	./sessions/twda1/launch.main.sh
file	500	9ccb473ebd8d94e93b1b5963e3791abdf1c7a2f36d3a7c3cda5ca9ad7029e411	-	./sessions/twda1/loop
file	500	e6ac70ef4b06895da3c0c2c467bb516fe78d2e893edb68f8208f2a32b4fafe98	-	./sessions/twda1/mark-done
file	500	015b02d44e3f623ed36c0f5d562c8d17e562383c178b59898bd90e8c24aa3389	-	./sessions/twda1/memo
file	444	c55784ed00b839d6e919e48f719a2d0e8b9122c3cee1cc420ad16a2e8eb8fa13	-	./sessions/twda1/meta
file	444	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	-	./sessions/twda1/meta.lock
file	500	e80cd4509934a5aa3cd1ed857cda8b359aad9f19f481a21fa6f21243b62442dd	-	./sessions/twda1/peak
file	500	aca933b1b14b03b1e277e28516a60928d6c24020fd6cc4af909ae1accb095759	-	./sessions/twda1/peek
file	500	7d60a140b30bbbe0ddd15e5d8f343b21d4e284bec69df6a56c109cdd906f3a41	-	./sessions/twda1/reply
file	500	12250cf45a289ed6f42a48139df9e420ad6f07102f99590641550b92d2358ffe	-	./sessions/twda1/requests
file	500	1883cb76e0d3222a86f3bb9147b410a31d5b41b4358c28c1fca19398a5006a7b	-	./sessions/twda1/retire
file	500	c84399469d74eda29059d073f8550bd2b937f6f515b08bcdc33b56d3c4f70393	-	./sessions/twda1/review
file	500	ffe33dded31fae60aa35b83fd9df5e783f2a110bd7753865940fdda5704b624c	-	./sessions/twda1/say
file	500	91b0ec71a12125546951f5cac6c90958940b5d153ba8164524bb951e10fb24a8	-	./sessions/twda1/send
file	500	336e8271fef419a91d513d4f279f8b220376861c53e39120540d812c3598a6a9	-	./sessions/twda1/spawn
file	500	986a6441f22f3f13385a5a492779081d28aaf38e7239f440078c8ff395cc9100	-	./sessions/twda1/state
file	500	d84a15e45271d9ea64fb4f188c0be59f7be2c898c95e18b4ec3b46e25de06cc1	-	./sessions/twda1/watchdog
file	444	0203b56638c155b10c09a0f2da161a2b71e0df60b1129c1f4c4dcbb0b3c4713a	-	./sessions/twda1/workspace.md
dir	500	-	-	./sessions/twda2
file	500	91da0d9b5bcd6d3c8abcd5c974fe7be0c63a329ba5971cbbb57b6fd8e71a2d40	-	./sessions/twda2/_lib
file	500	c721ca5febeedffb03db2f4fc0b50034e3e4674d1a95fac7715e345242ad1811	-	./sessions/twda2/_register-sid
file	500	e97fd815e17b2c05af59e74dff8e86a7a4758699bf440f83508ff6601207cff6	-	./sessions/twda2/agents
file	500	b9e34f5a19049f490477578df6890a104eece6212ab71c7252599ba08a23f67e	-	./sessions/twda2/ask
file	500	3a238f619cef096f841b46154f733cf69c02ed692140f476d0d922a9920f1f79	-	./sessions/twda2/events-tail
file	444	0553a5be84ee5c4b33b4f816447e8207dc7455cd87024ecf872123c9f6cd407c	-	./sessions/twda2/events.jsonl
file	444	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	-	./sessions/twda2/events.jsonl.lock
file	500	b99c064fc6d6cedb48a4ac6506bc7eadb91eb78784976c7e8aa8b37a71c1ae34	-	./sessions/twda2/focus
file	500	19aaeae31baaeb7683213c5d796e00f0791d5c2ca575a66663e113d1970f811d	-	./sessions/twda2/goal
file	500	c4ae6dd3260d97d9531a7d5431cfd70448e784e926cc8fb97d168dffc706a949	-	./sessions/twda2/interrupt
file	500	605b50248415babdd61ef1da14e911486706906df3da00394f6cf41891f5e1a1	-	./sessions/twda2/launch.main.sh
file	500	9ccb473ebd8d94e93b1b5963e3791abdf1c7a2f36d3a7c3cda5ca9ad7029e411	-	./sessions/twda2/loop
file	500	e6ac70ef4b06895da3c0c2c467bb516fe78d2e893edb68f8208f2a32b4fafe98	-	./sessions/twda2/mark-done
file	500	015b02d44e3f623ed36c0f5d562c8d17e562383c178b59898bd90e8c24aa3389	-	./sessions/twda2/memo
dir	555	-	-	./sessions/twda2/messages
file	400	807d207cbf85f8bf62662c1642e73583bc0b8228a0d4c508a210653d303e64ba	-	./sessions/twda2/messages/msg-20260820T150153Z.nudge.Of9Q1B.txt
file	400	807d207cbf85f8bf62662c1642e73583bc0b8228a0d4c508a210653d303e64ba	-	./sessions/twda2/messages/msg-20260820T150159Z.nudge.X1xdht.txt
file	444	276c4a1f464718f4591c9908670b73583b9420f7d03ae35ff6dfc90c7fdca59d	-	./sessions/twda2/meta
file	444	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	-	./sessions/twda2/meta.lock
file	500	e80cd4509934a5aa3cd1ed857cda8b359aad9f19f481a21fa6f21243b62442dd	-	./sessions/twda2/peak
file	500	aca933b1b14b03b1e277e28516a60928d6c24020fd6cc4af909ae1accb095759	-	./sessions/twda2/peek
file	500	7d60a140b30bbbe0ddd15e5d8f343b21d4e284bec69df6a56c109cdd906f3a41	-	./sessions/twda2/reply
file	500	12250cf45a289ed6f42a48139df9e420ad6f07102f99590641550b92d2358ffe	-	./sessions/twda2/requests
file	500	1883cb76e0d3222a86f3bb9147b410a31d5b41b4358c28c1fca19398a5006a7b	-	./sessions/twda2/retire
file	500	c84399469d74eda29059d073f8550bd2b937f6f515b08bcdc33b56d3c4f70393	-	./sessions/twda2/review
file	500	ffe33dded31fae60aa35b83fd9df5e783f2a110bd7753865940fdda5704b624c	-	./sessions/twda2/say
file	500	91b0ec71a12125546951f5cac6c90958940b5d153ba8164524bb951e10fb24a8	-	./sessions/twda2/send
file	500	336e8271fef419a91d513d4f279f8b220376861c53e39120540d812c3598a6a9	-	./sessions/twda2/spawn
file	500	986a6441f22f3f13385a5a492779081d28aaf38e7239f440078c8ff395cc9100	-	./sessions/twda2/state
file	500	d84a15e45271d9ea64fb4f188c0be59f7be2c898c95e18b4ec3b46e25de06cc1	-	./sessions/twda2/watchdog
file	444	2e8a0c1fafbfddd2d4a126105380da72f886e0de8908d9c3754707ae159b11ec	-	./sessions/twda2/workspace.md
dir	500	-	-	./sessions/twda3
file	500	91da0d9b5bcd6d3c8abcd5c974fe7be0c63a329ba5971cbbb57b6fd8e71a2d40	-	./sessions/twda3/_lib
file	500	c721ca5febeedffb03db2f4fc0b50034e3e4674d1a95fac7715e345242ad1811	-	./sessions/twda3/_register-sid
file	500	e97fd815e17b2c05af59e74dff8e86a7a4758699bf440f83508ff6601207cff6	-	./sessions/twda3/agents
file	500	b9e34f5a19049f490477578df6890a104eece6212ab71c7252599ba08a23f67e	-	./sessions/twda3/ask
file	500	3a238f619cef096f841b46154f733cf69c02ed692140f476d0d922a9920f1f79	-	./sessions/twda3/events-tail
file	444	174f9bf2bf1e8813b6960e3eba5afad25b570397dcc72c9cdcd9f36ebfbc3213	-	./sessions/twda3/events.jsonl
file	444	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	-	./sessions/twda3/events.jsonl.lock
file	500	b99c064fc6d6cedb48a4ac6506bc7eadb91eb78784976c7e8aa8b37a71c1ae34	-	./sessions/twda3/focus
file	500	19aaeae31baaeb7683213c5d796e00f0791d5c2ca575a66663e113d1970f811d	-	./sessions/twda3/goal
file	500	c4ae6dd3260d97d9531a7d5431cfd70448e784e926cc8fb97d168dffc706a949	-	./sessions/twda3/interrupt
file	500	605b50248415babdd61ef1da14e911486706906df3da00394f6cf41891f5e1a1	-	./sessions/twda3/launch.main.sh
file	500	9ccb473ebd8d94e93b1b5963e3791abdf1c7a2f36d3a7c3cda5ca9ad7029e411	-	./sessions/twda3/loop
file	500	e6ac70ef4b06895da3c0c2c467bb516fe78d2e893edb68f8208f2a32b4fafe98	-	./sessions/twda3/mark-done
file	500	015b02d44e3f623ed36c0f5d562c8d17e562383c178b59898bd90e8c24aa3389	-	./sessions/twda3/memo
file	444	7e9d9f3098a34cb70a224fdf0908eba5e4089168e5049c3efa4512df9647b15b	-	./sessions/twda3/meta
file	444	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	-	./sessions/twda3/meta.lock
file	500	e80cd4509934a5aa3cd1ed857cda8b359aad9f19f481a21fa6f21243b62442dd	-	./sessions/twda3/peak
file	500	aca933b1b14b03b1e277e28516a60928d6c24020fd6cc4af909ae1accb095759	-	./sessions/twda3/peek
file	500	7d60a140b30bbbe0ddd15e5d8f343b21d4e284bec69df6a56c109cdd906f3a41	-	./sessions/twda3/reply
file	500	12250cf45a289ed6f42a48139df9e420ad6f07102f99590641550b92d2358ffe	-	./sessions/twda3/requests
file	500	1883cb76e0d3222a86f3bb9147b410a31d5b41b4358c28c1fca19398a5006a7b	-	./sessions/twda3/retire
file	500	c84399469d74eda29059d073f8550bd2b937f6f515b08bcdc33b56d3c4f70393	-	./sessions/twda3/review
file	500	ffe33dded31fae60aa35b83fd9df5e783f2a110bd7753865940fdda5704b624c	-	./sessions/twda3/say
file	500	91b0ec71a12125546951f5cac6c90958940b5d153ba8164524bb951e10fb24a8	-	./sessions/twda3/send
file	500	336e8271fef419a91d513d4f279f8b220376861c53e39120540d812c3598a6a9	-	./sessions/twda3/spawn
file	500	986a6441f22f3f13385a5a492779081d28aaf38e7239f440078c8ff395cc9100	-	./sessions/twda3/state
file	500	d84a15e45271d9ea64fb4f188c0be59f7be2c898c95e18b4ec3b46e25de06cc1	-	./sessions/twda3/watchdog
file	444	cb296e63b8d1b5a55eb50a4a1550b91bce9d7e85f694a46b8cbf0eba99f6c071	-	./sessions/twda3/workspace.md
